title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,Adam,,Smith,,,D,WA,9,1,M,202-225-8901,202-225-5893,https://adamsmith.house.gov,,2264 Rayburn House Office Building,S000510,845,H6WA09025,400379,N00007833,RepAdamSmith,http://www.opencongress.org/wiki/Adam_Smith,http://youtube.com/CongressmanAdamSmith,RepAdamSmith,,,1965-06-15,Rep.Adamsmith@opencongress.org
Rep,Christopher,H.,Smith,,Chris,R,NJ,4,1,M,202-225-3765,202-225-7768,https://chrissmith.house.gov,,2373 Rayburn House Office Building,S000522,26952,H8NJ04014,400380,N00009816,RepChrisSmith,http://www.opencongress.org/wiki/Christopher_Smith,http://youtube.com/USRepChrisSmith,RepChrisSmith,,,1953-03-04,Rep.Chrissmith@opencongress.org
Rep,Lamar,S.,Smith,,,R,TX,21,1,M,202-225-4236,202-225-8628,https://lamarsmith.house.gov,,2409 Rayburn House Office Building,S000583,27097,H6TX21012,400381,N00001811,LamarSmithTX21,http://www.opencongress.org/wiki/Lamar_Smith,http://youtube.com/lamarsmithtexas21,LamarSmithTX21,,,1947-11-19,Rep.Lamarsmith@opencongress.org
Sen,Debbie,Ann,Stabenow,,,D,MI,Senior Seat,1,F,202-224-4822,202-228-0325,https://www.stabenow.senate.gov,https://www.stabenow.senate.gov/contact,731 Hart Senate Office Building,S000770,515,S8MI00281,300093,N00004118,SenStabenow,http://www.opencongress.org/wiki/Debbie_Stabenow,http://youtube.com/senatorstabenow,SenatorStabenow,,I,1950-04-29,Sen.Stabenow@opencongress.org
Sen,Jefferson,B.,Sessions,,Jeff,R,AL,Junior Seat,0,M,202-224-4124,202-224-3149,http://www.sessions.senate.gov/public,http://www.sessions.senate.gov/public/index.cfm/contact-jeff,326 Russell Senate Office Building,S001141,443,S6AL00195,300088,N00003062,SenatorSessions,http://www.opencongress.org/wiki/Jefferson_Sessions,http://youtube.com/SenatorSessions,23444159584,,II,1946-12-24,
Rep,Janice,D.,Schakowsky,,Jan,D,IL,9,1,F,202-225-2111,202-226-6890,https://schakowsky.house.gov,,2367 Rayburn House Office Building,S001145,6387,H8IL09067,400360,N00004724,JanSchakowsky,http://www.opencongress.org/wiki/Janice_Schakowsky,http://youtube.com/repschakowsky,janschakowsky,,,1944-05-26,Rep.Schakowsky@opencongress.org
Rep,Michael,K.,Simpson,,Mike,R,ID,2,1,M,202-225-5531,202-225-8216,https://simpson.house.gov,,2084 Rayburn House Office Building,S001148,2917,H8ID02064,400376,N00006263,CongMikeSimpson,http://www.opencongress.org/wiki/Michael_Simpson,http://youtube.com/CongMikeSimpson,96007744606,,,1950-09-08,Rep.Simpson@opencongress.org
Rep,Adam,B.,Schiff,,,D,CA,28,1,M,202-225-4176,202-225-5828,https://schiff.house.gov,,2372 Rayburn House Office Building,S001150,9489,H0CA27085,400361,N00009585,RepAdamSchiff,http://www.opencongress.org/wiki/Adam_Schiff,http://youtube.com/adamschiff,RepAdamSchiff,,,1960-06-22,Rep.Schiff@opencongress.org
Rep,Bill,,Shuster,,,R,PA,9,1,M,202-225-2431,202-225-2486,https://shuster.house.gov,,2079 Rayburn House Office Building,S001154,55693,H2PA09035,409888,N00013770,RepBillShuster,http://www.opencongress.org/wiki/Bill_Shuster,http://youtube.com/repshuster,Rep.Shuster,,,1961-01-10,Rep.Shuster@opencongress.org
Rep,Linda,T.,Sánchez,,,D,CA,38,1,F,202-225-6676,202-226-1012,https://lindasanchez.house.gov,,2329 Rayburn House Office Building,S001156,29674,H2CA39078,400355,N00024870,RepLindaSanchez,http://www.opencongress.org/wiki/Linda_Sanchez,http://youtube.com/LindaTSanchez,CongresswomanLindaSanchez,,,1969-01-28,Rep.Lindasanchez@opencongress.org
Rep,David,,Scott,,,D,GA,13,1,M,202-225-2939,202-225-4628,https://davidscott.house.gov,,225 Cannon House Office Building,S001157,7826,H2GA13012,400363,N00024871,RepDavidScott,http://www.opencongress.org/wiki/David_Scott,http://youtube.com/RepDavidScott,113303673339,,,1945-06-27,Rep.Davidscott@opencongress.org
Rep,Albio,,Sires,,,D,NJ,8,1,M,202-225-7919,202-226-0792,https://sires.house.gov,,2342 Rayburn House Office Building,S001165,22510,H6NJ13191,412186,N00027523,RepSires,http://www.opencongress.org/wiki/Albio_Sires,http://youtube.com/RepSiresNJ13,81058818750,,,1951-01-26,Rep.Sires@opencongress.org
Rep,Adrian,,Smith,,,R,NE,3,1,M,202-225-6435,202-225-0207,https://adriansmith.house.gov,,320 Cannon House Office Building,S001172,21284,H6NE03115,412217,N00027623,RepAdrianSmith,http://www.opencongress.org/wiki/Adrian_Smith,http://youtube.com/RepAdrianSmith,,,,1970-12-19,Rep.Adriansmith@opencongress.org
Rep,Jackie,,Speier,,,D,CA,14,1,F,202-225-3531,202-347-0956,https://speier.house.gov,,2465 Rayburn House Office Building,S001175,8425,H8CA12171,412259,N00029649,RepSpeier,http://www.opencongress.org/wiki/K._Jacqueline_Speier,http://youtube.com/jackiespeierca12,JackieSpeier,,,1950-05-14,Rep.Speier@opencongress.org
Rep,Steve,Joseph,Scalise,,,R,LA,1,1,M,202-225-3015,202-226-0386,https://scalise.house.gov,,2338 Rayburn House Office Building,S001176,9026,H0LA01087,412261,N00009660,SteveScalise,http://www.opencongress.org/wiki/Stephen_Scalise,http://youtube.com/RepSteveScalise,RepSteveScalise,,,1965-10-06,Rep.Scalise@opencongress.org
Rep,Kurt,,Schrader,,,D,OR,5,1,M,202-225-5711,202-225-5699,https://schrader.house.gov,,2431 Rayburn House Office Building,S001180,10813,H8OR05107,412315,N00030071,RepSchrader,http://www.opencongress.org/wiki/Kurt_Schrader,http://youtube.com/repkurtschrader,repschrader,,,1951-10-19,Rep.Schrader@opencongress.org
Sen,Jeanne,,Shaheen,,,D,NH,Senior Seat,1,F,202-224-2841,202-228-3194,https://www.shaheen.senate.gov,https://www.shaheen.senate.gov/contact/contact-jeanne,506 Hart Senate Office Building,S001181,1663,S0NH00219,412323,N00024790,SenatorShaheen,http://www.opencongress.org/wiki/Jeanne_Shaheen,http://youtube.com/senatorshaheen,SenatorShaheen,,II,1947-01-28,Sen.Shaheen@opencongress.org
Rep,David,,Schweikert,,,R,AZ,6,1,M,202-225-2190,202-225-0096,https://schweikert.house.gov,,2059 Rayburn House Office Building,S001183,106387,H4AZ06045,412399,N00006460,RepDavid,http://www.opencongress.org/wiki/David_Schweikert,http://youtube.com/RepDavidSchweikert,repdavidschweikert,,,1962-03-03,Rep.Schweikert@opencongress.org
Sen,Tim,,Scott,,,R,SC,Junior Seat,1,M,202-224-6121,202-225-3407,https://www.scott.senate.gov,https://www.scott.senate.gov/contact/email-me,717 Hart Senate Office Building,S001184,11940,H0SC01279,412471,N00031782,SenatorTimScott,http://www.opencongress.org/wiki/Tim_Scott,http://youtube.com/SenatorTimScott,SenatorTimScott,,III,1965-09-19,Sen.Scott@opencongress.org
Rep,Terri,A.,Sewell,,,D,AL,7,1,F,202-225-2665,202-226-9567,https://sewell.house.gov,,2201 Rayburn House Office Building,S001185,121621,H0AL07086,412396,N00030622,RepTerriSewell,http://www.opencongress.org/wiki/Terri_Sewell,http://youtube.com/RepSewell,RepSewell,,,1965-01-01,Rep.Sewell@opencongress.org
Rep,Steve,,Stivers,,,R,OH,15,1,M,202-225-2015,202-225-3529,https://stivers.house.gov,,1022 Longworth House Office Building,S001187,45333,H8OH15076,412461,N00029574,RepSteveStivers,http://www.opencongress.org/wiki/Steve_Stivers,http://youtube.com/RepSteveStivers,116058275133542,,,1965-03-24,Rep.Stivers@opencongress.org
Rep,Austin,,Scott,,,R,GA,8,1,M,202-225-6531,202-225-3013,https://austinscott.house.gov,,2417 Rayburn House Office Building,S001189,11812,H0GA08099,412417,N00032457,AustinScottGA08,http://www.opencongress.org/wiki/Austin_Scott,http://youtube.com/RepAustinScott,RepAustinScott,,,1969-12-10,Rep.Austinscott@opencongress.org
Rep,Bradley,S.,Schneider,,,D,IL,10,1,M,202-225-4835,202-225-0837,https://schneider.house.gov,,1432 Longworth House Office Building,S001190,134948,H2IL10068,412534,N00033101,repschneider,,http://youtube.com/RepBradSchneider,CongressmanBradSchneider,,,1961-08-20,Rep.Schneider@opencongress.org
Rep,Kyrsten,,Sinema,,,D,AZ,9,1,F,202-225-9888,202-225-9731,https://sinema.house.gov,,1725 Longworth House Office Building,S001191,28338,H2AZ09019,412509,N00033983,RepSinema,,http://youtube.com/repsinema,CongresswomanSinema,,,1976-07-12,Rep.Sinema@opencongress.org
Rep,Chris,,Stewart,,,R,UT,2,1,M,202-225-9730,801-364-5551,https://stewart.house.gov,,323 Cannon House Office Building,S001192,135930,H2UT02324,412581,N00033932,RepChrisStewart,,http://youtube.com/repchrisstewart,RepChrisStewart,,,1960-07-15,Rep.Stewart@opencongress.org
Rep,Eric,,Swalwell,,,D,CA,15,1,M,202-225-5065,,https://swalwell.house.gov,,129 Cannon House Office Building,S001193,129529,H2CA15094,412514,N00033508,RepSwalwell,,http://youtube.com/ericswalwell,CongressmanEricSwalwell,,,1980-11-16,Rep.Swalwell@opencongress.org
Sen,Brian,Emanuel,Schatz,,,D,HI,Senior Seat,1,M,202-224-3934,202-228-1153,https://www.schatz.senate.gov,https://www.schatz.senate.gov/contact,722 Hart Senate Office Building,S001194,17852,S4HI00136,412507,N00028138,SenBrianSchatz,,http://youtube.com/senbrianschatz,SenBrianSchatz,,III,1972-10-20,Sen.Schatz@opencongress.org
Rep,Jason,T.,Smith,,,R,MO,8,1,M,202-225-4404,202-226-0326,https://jasonsmith.house.gov,,1118 Longworth House Office Building,S001195,59318,H4MO08162,412596,N00035282,RepJasonSmith,,http://youtube.com/RepJasonSmith,repjasonsmith,,,1980-06-16,Rep.Jasonsmith@opencongress.org
Rep,Darren,,Soto,,,D,FL,9,1,M,202-225-9889,,https://soto.house.gov,,1429 Longworth House Office Building,S001200,67618,H6FL09179,412695,N00037422,RepDarrenSoto,,http://youtube.com/repdarrensoto,CongressmanDarrenSoto,,,1978-02-25,Rep.Soto@opencongress.org
Rep,Bennie,G.,Thompson,,,D,MS,2,1,M,202-225-5876,202-225-5898,https://benniethompson.house.gov,,2466 Rayburn House Office Building,T000193,26929,H4MS02068,400402,N00003288,BennieGThompson,http://www.opencongress.org/wiki/Bennie_Thompson,http://youtube.com/RepBennieThompson,CongressmanBennieGThompson,,,1948-01-28,Rep.Benniethompson@opencongress.org
Rep,Mac,M.,Thornberry,,,R,TX,13,1,M,202-225-3706,202-225-3486,https://thornberry.house.gov,,2208 Rayburn House Office Building,T000238,21706,H4TX13014,400404,N00006052,MacTXPress,http://www.opencongress.org/wiki/William_Thornberry,http://youtube.com/RepMacThornberry,repmacthornberry,,,1958-07-15,Rep.Thornberry@opencongress.org
Sen,John,,Thune,,,R,SD,Senior Seat,1,M,202-224-2321,202-228-5429,https://www.thune.senate.gov,http://www.thune.senate.gov/public/index.cfm/contact,511 Dirksen Senate Office Building,T000250,398,S2SD00068,400546,N00004572,SenJohnThune,http://www.opencongress.org/wiki/John_Thune,http://youtube.com/johnthune,,,III,1961-01-07,Sen.Thune@opencongress.org
Rep,Mike,Michael,Thompson,,,D,CA,5,1,M,202-225-3311,202-225-4335,https://mikethompson.house.gov,,231 Cannon House Office Building,T000460,3564,H8CA01109,400403,N00007419,RepThompson,http://www.opencongress.org/wiki/Michael_Thompson,http://youtube.com/CongressmanMThompson,RepMikeThompson,,,1951-01-24,Rep.Mikethompson@opencongress.org
Sen,Patrick,J.,Toomey,,Pat,R,PA,Junior Seat,1,M,202-224-4254,202-228-0284,https://www.toomey.senate.gov,https://www.toomey.senate.gov/?p=contact,248 Russell Senate Office Building,T000461,24096,S4PA00121,400408,N00001489,SenToomey,http://www.opencongress.org/wiki/Pat_Toomey,http://youtube.com/sentoomey,senatortoomey,,III,1961-11-17,Sen.Toomey@opencongress.org
Rep,Patrick,J.,Tiberi,,Pat,R,OH,12,1,M,202-225-5355,202-226-4523,https://tiberi.house.gov,,1203 Longworth House Office Building,T000462,8404,H0OH12062,400406,N00009699,pattiberi,http://www.opencongress.org/wiki/Patrick_Tiberi,http://youtube.com/PatTiberi,RepPatTiberi,,,1962-10-21,Rep.Tiberi@opencongress.org
Rep,Michael,R.,Turner,,,R,OH,10,1,M,202-225-6465,202-225-6754,https://turner.house.gov,,2368 Rayburn House Office Building,T000463,45519,H2OH03067,400411,N00025175,RepMikeTurner,http://www.opencongress.org/wiki/Michael_Turner,http://youtube.com/CongressmanTurner,RepMikeTurner,,,1960-01-11,Rep.Turner@opencongress.org
Sen,Jon,,Tester,,,D,MT,Senior Seat,1,M,202-224-2644,202-224-8594,https://www.tester.senate.gov,https://www.tester.senate.gov/?p=email_senator,311 Hart Senate Office Building,T000464,20928,S6MT00162,412244,N00027605,SenatorTester,http://www.opencongress.org/wiki/Jon_Tester,http://youtube.com/senatorjontester,senatortester,,I,1956-08-21,Sen.Tester@opencongress.org
Rep,Niki,S.,Tsongas,,,D,MA,3,1,F,202-225-3411,202-226-0771,https://tsongas.house.gov,,1714 Longworth House Office Building,T000465,89417,H8MA05143,412254,N00029026,NikiInTheHouse,http://www.opencongress.org/wiki/Nicola_Tsongas,http://youtube.com/RepTsongas,RepTsongas,,,1946-04-26,Rep.Tsongas@opencongress.org
Rep,Glenn,,Thompson,,,R,PA,5,1,M,202-225-5121,202-225-5796,https://thompson.house.gov,,124 Cannon House Office Building,T000467,24046,H8PA05071,412317,N00029736,CongressmanGT,http://www.opencongress.org/wiki/Glenn_Thompson,http://youtube.com/CongressmanGT,CongressmanGT,,,1959-07-27,Rep.Thompson@opencongress.org
Rep,Dina,,Titus,,,D,NV,1,1,F,202-225-5965,,https://titus.house.gov,,2464 Rayburn House Office Building,T000468,2629,H8NV03036,412318,N00030191,RepDinaTitus,http://www.opencongress.org/wiki/Alice_Titus,http://youtube.com/CongresswomanTitus,CongresswomanTitus,,,1950-05-23,Rep.Titus@opencongress.org
Rep,Paul,,Tonko,,,D,NY,20,1,M,202-225-5076,202-225-5077,https://tonko.house.gov,,2463 Rayburn House Office Building,T000469,4403,H8NY21203,412319,N00030196,RepPaulTonko,http://www.opencongress.org/wiki/Paul_Tonko,http://youtube.com/reppaultonko,reppaultonko,,,1949-06-18,Rep.Tonko@opencongress.org
Rep,Scott,R.,Tipton,,,R,CO,3,1,M,202-225-4761,202-226-9669,https://tipton.house.gov,,218 Cannon House Office Building,T000470,65403,H6CO03139,412405,N00027509,RepTipton,http://www.opencongress.org/wiki/Scott_Tipton,http://youtube.com/RepScottTipton,CongressmanScottTipton,,,1956-11-09,Rep.Tipton@opencongress.org
Rep,Mark,,Takano,,,D,CA,41,1,M,202-225-2305,202-225-7018,https://takano.house.gov,,1507 Longworth House Office Building,T000472,22337,H2CA43245,412520,N00006701,RepMarkTakano,,http://youtube.com/RepMarkTakano,RepMarkTakano,,,1960-12-10,Rep.Takano@opencongress.org
Rep,Fred,Stephen,Upton,,,R,MI,6,1,M,202-225-3761,202-225-4986,https://upton.house.gov,,2183 Rayburn House Office Building,U000031,26906,H6MI04113,400414,N00004133,RepFredUpton,http://www.opencongress.org/wiki/Frederick_Stephen_Upton,http://youtube.com/RepFredUpton,RepFredUpton,,,1953-04-23,Rep.Upton@opencongress.org
Sen,Tom,S.,Udall,,,D,NM,Senior Seat,1,M,202-224-6621,202-228-3261,https://www.tomudall.senate.gov,https://www.tomudall.senate.gov/?p=contact,531 Hart Senate Office Building,U000039,22658,H8NM03097,400413,N00006561,SenatorTomUdall,http://www.opencongress.org/wiki/Tom_Udall,http://youtube.com/senatortomudall,senatortomudall,,II,1948-05-18,Sen.Tomudall@opencongress.org
Rep,Nydia,M.,Velázquez,,,D,NY,7,1,F,202-225-2361,202-226-0327,https://velazquez.house.gov,,2302 Rayburn House Office Building,V000081,26975,H2NY00010,400416,N00001102,NydiaVelazquez,http://www.opencongress.org/wiki/Nydia_Velazquez,http://youtube.com/nydiavelazquez,8037068318,,,1953-03-28,Rep.Velazquez@opencongress.org
Rep,Peter,J.,Visclosky,,,D,IN,1,1,M,202-225-2461,202-225-2493,https://visclosky.house.gov,,2328 Rayburn House Office Building,V000108,26851,H4IN01012,400417,N00003813,RepVisclosky,http://www.opencongress.org/wiki/Peter_Visclosky,http://youtube.com/PeteVisclosky1,repvisclosky,,,1949-08-13,Rep.Visclosky@opencongress.org
Sen,Chris,,Van Hollen,Jr.,,D,MD,Junior Seat,1,M,202-224-4654,202-225-0375,https://www.vanhollen.senate.gov,https://www.vanhollen.senate.gov/content/contact-senator,110 Hart Senate Office Building,V000128,6098,H2MD08126,400415,N00013820,ChrisVanHollen,http://www.opencongress.org/wiki/Christopher_Van_Hollen,http://youtube.com/RepChrisVanHollen,chrisvanhollen,,III,1959-01-10,Sen.Vanhollen@opencongress.org
Rep,David,G.,Valadao,,,R,CA,21,1,M,202-225-4695,202-226-3196,https://valadao.house.gov,,1728 Longworth House Office Building,V000129,120200,H2CA20094,412515,N00033367,RepDavidValadao,,http://youtube.com/congressmanvaladao,CongressmanDavidValadao,,,1977-04-14,Rep.Valadao@opencongress.org
Rep,Juan,,Vargas,,,D,CA,51,1,M,202-225-8045,202-225-9073,https://vargas.house.gov,,1605 Longworth House Office Building,V000130,29100,H2CA50026,412522,N00007021,RepJuanVargas,,http://youtube.com/RepJuanVargas,RepJuanVargas,,,1961-03-07,Rep.Vargas@opencongress.org
Rep,Marc,A.,Veasey,,,D,TX,33,1,M,202-225-9897,202-225-9702,https://veasey.house.gov,,1519 Longworth House Office Building,V000131,49671,H2TX33073,412579,N00033839,RepVeasey,,http://youtube.com/marcveasey,CongressmanMarcVeasey,,,1971-01-03,Rep.Veasey@opencongress.org
Rep,Filemon,,Vela,,,D,TX,34,1,M,202-225-9901,202-225-9770,https://vela.house.gov,,437 Cannon House Office Building,V000132,137719,H2TX27190,412580,N00034349,RepFilemonVela,,http://youtube.com/RepFilemonVela,USCongressmanFilemonVela,,,1963-02-13,Rep.Vela@opencongress.org
Rep,Maxine,,Waters,,,D,CA,43,1,F,202-225-2201,202-225-7854,https://waters.house.gov,,2221 Rayburn House Office Building,W000187,26759,H4CA23011,400422,N00006690,RepMaxineWaters,http://www.opencongress.org/wiki/Maxine_Waters,http://youtube.com/MaxineWaters,MaxineWaters,,,1938-08-15,Rep.Waters@opencongress.org
Sen,Roger,F.,Wicker,,,R,MS,Junior Seat,1,M,202-224-6253,202-228-0378,https://www.wicker.senate.gov,https://www.wicker.senate.gov/public/index.cfm/contact,555 Dirksen Senate Office Building,W000437,21926,H4MS01078,400432,N00003280,SenatorWicker,http://www.opencongress.org/wiki/Roger_Wicker,http://youtube.com/SenatorWicker,SenatorWicker,,I,1951-07-05,Sen.Wicker@opencongress.org
Sen,Ron,,Wyden,,,D,OR,Senior Seat,1,M,202-224-5244,202-228-2717,https://www.wyden.senate.gov,https://www.wyden.senate.gov/contact/,221 Dirksen Senate Office Building,W000779,27036,S6OR00110,300100,N00007724,RonWyden,http://www.opencongress.org/wiki/Ron_Wyden,http://youtube.com/senronwyden,,,III,1949-05-03,Sen.Wyden@opencongress.org
Rep,Greg,P.,Walden,,,R,OR,2,1,M,202-225-6730,202-225-5774,https://walden.house.gov,,2185 Rayburn House Office Building,W000791,2979,H6OR02116,400419,N00007690,RepGregWalden,http://www.opencongress.org/wiki/Greg_Walden,http://youtube.com/RepGregWalden,repgregwalden,,,1957-01-10,Rep.Walden@opencongress.org
Rep,Joe,G.,Wilson,,,R,SC,2,1,M,202-225-2452,202-225-2455,https://joewilson.house.gov,,1436 Longworth House Office Building,W000795,3985,H2SC02059,400433,N00024809,RepJoeWilson,http://www.opencongress.org/wiki/Addison_Wilson,http://youtube.com/RepJoeWilson,JoeWilson,,,1947-07-31,Rep.Joewilson@opencongress.org
Rep,Debbie,,Wasserman Schultz,,,D,FL,23,1,F,202-225-7931,202-226-2052,https://wassermanschultz.house.gov,,1114 Longworth House Office Building,W000797,24301,H4FL20023,400623,N00026106,RepDWStweets,http://www.opencongress.org/wiki/Debbie_Wasserman_Schultz,http://youtube.com/RepWassermanSchultz,RepDWS,,,1966-09-27,Rep.Wassermanschultz@opencongress.org
Rep,Tim,,Walberg,,,R,MI,7,1,M,202-225-6276,202-225-6281,https://walberg.house.gov,,2436 Rayburn House Office Building,W000798,8618,H4MI07103,412213,N00026368,RepWalberg,http://www.opencongress.org/wiki/Timothy_Walberg,http://youtube.com/RepWalberg,RepWalberg,,,1951-04-12,Rep.Walberg@opencongress.org
Rep,Timothy,James,Walz,,,D,MN,1,1,M,202-225-2472,202-225-3433,https://walz.house.gov,,2313 Rayburn House Office Building,W000799,65443,H6MN01174,412214,N00027467,RepTimWalz,http://www.opencongress.org/wiki/Timothy_Walz,http://youtube.com/1529tjw,,,,1964-04-06,Rep.Walz@opencongress.org
Rep,Peter,,Welch,,,D,VT,0,1,M,202-225-4115,202-225-6790,https://welch.house.gov,,2303 Rayburn House Office Building,W000800,51272,H6VT00160,412239,N00000515,PeterWelch,http://www.opencongress.org/wiki/Peter_Welch,http://youtube.com/reppeterwelch,PeterWelch,,,1947-05-02,Rep.Welch@opencongress.org
Sen,Sheldon,,Whitehouse,,,D,RI,Junior Seat,1,M,202-224-2921,202-228-6362,https://www.whitehouse.senate.gov,https://www.whitehouse.senate.gov/contact/email-sheldon,530 Hart Senate Office Building,W000802,2572,S6RI00221,412247,N00027533,SenWhitehouse,http://www.opencongress.org/wiki/Sheldon_Whitehouse,http://youtube.com/SenatorWhitehouse,SenatorWhitehouse,,I,1955-10-20,Sen.Whitehouse@opencongress.org
Rep,Robert,J.,Wittman,,,R,VA,1,1,M,202-225-4261,202-225-4382,https://wittman.house.gov,,2055 Rayburn House Office Building,W000804,58133,H8VA01147,412255,N00029459,RobWittman,http://www.opencongress.org/wiki/Robert_Wittman,http://youtube.com/RobWittman,RepRobWittman,,,1959-02-03,Rep.Wittman@opencongress.org
Sen,Mark,,Warner,,,D,VA,Senior Seat,1,M,202-224-2023,202-224-6295,https://www.warner.senate.gov,http://www.warner.senate.gov/public/index.cfm?p=Contact,703 Hart Senate Office Building,W000805,535,S6VA00093,412321,N00002097,MarkWarner,http://www.opencongress.org/wiki/Mark_Warner,http://youtube.com/SenatorMarkWarner,MarkRWarner,,II,1954-12-15,Sen.Warner@opencongress.org
Rep,Daniel,,Webster,,,R,FL,11,1,M,202-225-1002,202-225-0999,https://webster.house.gov,,1210 Longworth House Office Building,W000806,24302,H0FL08208,412410,N00026335,RepWebster,http://www.opencongress.org/wiki/Daniel_Webster,http://youtube.com/repdanwebster,RepWebster,,,1949-04-27,Rep.Webster@opencongress.org
Rep,Frederica,S.,Wilson,,,D,FL,24,1,F,202-225-4506,202-226-0777,https://wilson.house.gov,,2445 Rayburn House Office Building,W000808,17319,H0FL17068,412412,N00030650,RepWilson,http://www.opencongress.org/wiki/Frederica_Wilson,http://youtube.com/repfredericawilson,RepWilson,,,1942-11-05,Rep.Wilson@opencongress.org
Rep,Steve,,Womack,,,R,AR,3,1,M,202-225-4301,202-225-5713,https://womack.house.gov,,2412 Rayburn House Office Building,W000809,71815,H0AR03055,412402,N00031857,Rep_SteveWomack,http://www.opencongress.org/wiki/Steve_Womack,http://youtube.com/CongressmanWomack,RepSteveWomack,,,1957-02-18,Rep.Womack@opencongress.org
Rep,Rob,,Woodall,,,R,GA,7,1,M,202-225-4272,202-225-4696,https://woodall.house.gov,,1724 Longworth House Office Building,W000810,122251,H0GA07133,412416,N00032416,RepRobWoodall,http://www.opencongress.org/wiki/Rob_Woodall,http://youtube.com/RobWoodallGA07,RepRobWoodall,,,1970-02-11,Rep.Woodall@opencongress.org
Rep,Jackie,,Walorski,,,R,IN,2,1,F,202-225-3915,202-225-6798,https://walorski.house.gov,,419 Cannon House Office Building,W000813,34205,H0IN02190,412538,N00031226,RepWalorski,,http://youtube.com/repwalorski,RepJackieWalorski,,,1963-08-17,Rep.Walorski@opencongress.org
Rep,Randy,K.,Weber,,,R,TX,14,1,M,202-225-2831,202-225-0271,https://weber.house.gov,,1708 Longworth House Office Building,W000814,102026,H2TX14149,412574,N00033539,TXRandy14,,http://youtube.com/TXRandy14,TXRandy14,,,1953-07-02,Rep.Weber@opencongress.org
Rep,Brad,R.,Wenstrup,,,R,OH,2,1,M,202-225-3164,202-225-1992,https://wenstrup.house.gov,,2419 Rayburn House Office Building,W000815,135326,H2OH02085,412564,N00033310,RepBradWenstrup,,http://youtube.com/repbradwenstrup,RepBradWenstrup,,,1958-06-17,Rep.Wenstrup@opencongress.org
Sen,Elizabeth,,Warren,,,D,MA,Senior Seat,1,F,202-224-4543,202-228-2072,https://www.warren.senate.gov,https://www.warren.senate.gov/?p=email_senator,317 Hart Senate Office Building,W000817,141272,S2MA00170,412542,N00033492,SenWarren,,http://youtube.com/senelizabethwarren,senatorelizabethwarren,,I,1949-06-22,Sen.Warren@opencongress.org
Rep,Don,E.,Young,,,R,AK,0,1,M,202-225-5765,202-225-0425,https://donyoung.house.gov,,2314 Rayburn House Office Building,Y000033,26717,H6AK00045,400440,N00007999,RepDonYoung,http://www.opencongress.org/wiki/Donald_Young,http://youtube.com/RepDonYoung,RepDonYoung,,,1933-06-09,Rep.Donyoung@opencongress.org
Rep,John,A.,Yarmuth,,,D,KY,3,1,M,202-225-5401,202-225-5776,https://yarmuth.house.gov,,131 Cannon House Office Building,Y000062,58579,H6KY03124,412211,N00028073,RepJohnYarmuth,http://www.opencongress.org/wiki/John_Yarmuth,http://youtube.com/RepJohnYarmuth,214258646163,,,1947-11-04,Rep.Yarmuth@opencongress.org
Rep,Kevin,,Yoder,,,R,KS,3,1,M,202-225-2865,202-225-2807,https://yoder.house.gov,,2433 Rayburn House Office Building,Y000063,34433,H0KS03137,412430,N00031502,RepKevinYoder,http://www.opencongress.org/wiki/Kevin_Yoder,http://youtube.com/RepYoder,CongressmanKevinYoder,,,1976-01-08,Rep.Yoder@opencongress.org
Sen,Todd,C.,Young,,,R,IN,Junior Seat,1,M,202-224-5623,202-226-6866,https://www.young.senate.gov,https://www.young.senate.gov/contact,400 Russell Senate Office Building,Y000064,120345,H0IN09070,412428,N00030670,SenToddYoung,http://www.opencongress.org/wiki/Todd_Young,http://youtube.com/RepToddYoung,SenatorToddYoung,,III,1972-08-24,Sen.Young@opencongress.org
Rep,Ted,S.,Yoho,,,R,FL,3,1,M,202-225-5744,,https://yoho.house.gov,,511 Cannon House Office Building,Y000065,137622,H2FL06109,412525,N00033220,RepTedYoho,,http://youtube.com/RepTedYoho,CongressmanTedYoho,,,1955-04-13,Rep.Yoho@opencongress.org
